dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,127,656,675,50044,3481,17,0,0,0
6,2093,656,675,50015,3479,17,0,0,0
2,261,656,675,50000,3480,17,0,0,0
1,124,656,675,50013,3480,17,0,0,0
7,4342,656,675,50022,3480,17,0,0,0
20,10414,656,675,50032,3480,17,0,0,0
3,1078,656,675,51879,3480,17,0,0,0
1,250,656,675,50055,3478,17,0,0,0
2,249,656,675,50016,3478,17,0,0,0
1,28,616,675,0,2048,1,0,0,0
1,52,675,634,14252,80,6,0,0,0
1,40,656,675,49487,443,6,136,0,0
1,40,656,675,56563,443,6,136,0,0
1,40,656,675,61557,443,6,0,0,0
1,1500,656,675,63201,443,6,0,0,0
3,156,656,675,54705,443,6,32,0,0
1,52,656,675,61399,443,6,0,0,0
1,884,656,675,57839,443,6,32,0,0
1,198,656,675,65203,443,6,32,0,0
1,116,656,675,61537,443,6,0,0,0
2,104,656,675,57646,443,6,0,0,0
1,83,656,675,57329,443,6,0,0,0
1,1480,656,675,57220,443,6,0,0,0
1,111,656,675,52438,443,6,0,0,0
1,1500,656,675,37458,443,6,0,0,0
1,52,656,675,62594,443,6,0,0,0
1,52,656,675,49939,443,6,32,0,0
1,40,656,675,59923,443,6,32,0,0
1,52,656,675,59438,443,6,0,0,0
1,52,656,675,59039,443,6,0,0,0
1,52,656,675,49289,443,6,0,0,0
3,156,656,675,49301,443,6,0,0,0
1,52,656,675,49302,443,6,0,0,0
1,52,656,675,49304,443,6,0,0,0
2,104,656,675,49305,443,6,0,0,0
1,40,656,675,52795,443,6,0,0,0
1,52,656,675,49306,443,6,0,0,0
1,52,656,675,49324,443,6,0,0,0
1,52,656,675,49329,443,6,0,0,0
1,41,656,675,49220,443,6,32,0,0
1,52,656,675,56997,443,6,0,0,0
1,40,656,675,52780,443,6,0,0,0
1,495,656,675,45777,443,6,0,0,0
1,52,656,675,58460,443,6,136,0,0
1,52,656,675,48498,443,6,0,0,0
2,116,656,675,54643,80,6,0,0,0
6,240,656,675,54659,80,6,0,0,0
1,40,656,675,58990,443,6,0,0,0
1,52,656,675,49861,80,6,32,0,0
1,98,656,675,52366,443,6,0,0,0
1,60,656,675,50142,80,6,32,0,0
2,104,656,675,49287,443,6,0,0,0
1,52,656,675,58870,80,6,0,0,0
1,60,656,675,50099,80,6,32,0,0
1,52,656,675,44098,443,6,136,0,0
1,40,656,675,61533,443,6,0,0,0
1,52,656,675,53861,443,6,0,0,0
1,52,656,675,53862,443,6,0,0,0
2,104,656,675,53866,443,6,0,0,0
1,52,656,675,49964,80,6,32,0,0
1,52,656,675,49824,80,6,32,0,0
3,156,656,675,49860,80,6,32,0,0
1,52,656,675,50124,80,6,32,0,0
1,52,656,675,46152,443,6,0,0,0
1,52,656,675,47178,443,6,0,0,0
1,52,656,675,52556,443,6,136,0,0
2,104,656,675,52558,443,6,136,0,0
4,232,656,675,52560,443,6,136,0,0
5,296,656,675,52570,443,6,136,0,0
2,116,656,675,57699,443,6,0,0,0
4,220,656,675,57700,443,6,0,0,0
1,64,656,675,57701,443,6,0,0,0
2,104,656,675,57702,443,6,0,0,0
1,52,656,675,42158,443,6,0,0,0
1,612,656,675,42158,443,6,0,0,0
1,610,656,675,42162,443,6,0,0,0
1,52,656,675,42164,443,6,0,0,0
1,52,656,675,52959,443,6,32,0,0
2,104,656,675,52477,443,6,136,0,0
1,768,656,675,51920,443,6,0,0,0
1,52,656,675,58991,443,6,0,0,0
6,3703,666,675,443,55930,6,0,0,0
1,1500,675,656,443,61411,6,42,0,0
6,2795,666,675,443,49688,6,0,0,0
1,40,666,675,443,49684,6,0,0,0
1,1500,675,656,443,33124,6,40,0,0
2,641,666,675,443,57755,6,0,0,0
1,40,666,675,443,56028,6,0,0,0
1,40,666,675,443,63119,6,0,0,0
4,882,666,675,443,63119,6,0,0,0
2,80,666,675,443,57036,6,0,0,0
1,110,666,675,443,65287,6,0,0,0
1,40,666,675,443,62106,6,0,0,0
1,141,666,675,443,50219,6,0,0,0
1,110,666,675,443,62106,6,0,0,0
1,40,666,675,443,49708,6,0,0,0
1,1462,666,675,443,38590,6,0,0,0
2,1540,666,675,443,52035,6,0,0,0
1,1469,666,675,443,52035,6,0,0,0
1,122,666,675,443,58595,6,0,0,0
1,110,666,675,443,60700,6,0,0,0
1,168,666,675,443,54744,6,0,0,0
1,1452,666,675,443,59486,6,0,0,0
1,193,666,675,443,59486,6,0,0,0
1,40,666,675,443,56674,6,0,0,0
2,80,666,675,443,53250,6,0,0,0
1,110,666,675,443,53250,6,0,0,0
1,40,666,675,443,49979,6,0,0,0
1,110,666,675,443,57024,6,0,0,0
1,1492,666,675,443,56934,6,0,0,0
1,40,666,675,443,49688,6,0,0,0
3,711,666,675,443,56934,6,0,0,0
1,420,666,675,443,19452,6,0,0,0
1,1500,666,675,443,53933,6,0,0,0
1,40,666,675,443,60273,6,0,0,0
5,6968,666,675,443,60273,6,0,0,0
1,1440,666,675,443,50061,6,0,0,0
2,1910,666,675,443,55372,6,0,0,0
1,62,666,675,443,50061,6,0,0,0
1,40,666,675,443,53586,6,0,0,0
10,10270,666,675,443,59964,6,0,0,0
1,52,666,675,443,59964,6,0,0,0
1,40,666,675,443,60287,6,0,0,0
1,161,666,675,443,60287,6,0,0,0
1,79,595,666,443,58219,6,0,0,0
1,40,595,666,443,57469,6,0,0,0
1,79,656,675,57069,53,17,0,0,0
1,106,656,675,61810,53,17,0,0,0
1,113,656,675,59523,53,17,0,0,0
11,5135,656,675,50024,3480,17,0,0,0
3,368,656,675,50016,3478,17,0,0,0
1,86,656,675,50533,53,17,0,0,0
1,1113,656,675,57504,3480,17,0,0,0
3,1665,656,675,50027,3480,17,0,0,0
4,814,656,675,54944,3480,17,0,0,0
1,273,656,675,52225,443,6,32,0,0
2,128,656,675,51289,443,6,0,0,0
2,80,656,675,51291,443,6,0,0,0
1,40,656,675,49858,443,6,0,0,0
1,52,656,675,49871,80,6,32,0,0
1,52,656,675,37848,443,6,136,0,0
1,52,656,675,53887,443,6,0,0,0
1,60,656,675,50138,80,6,32,0,0
1,41,656,675,49840,443,6,0,0,0
1,52,656,675,60996,443,6,0,0,0
1,52,656,675,50139,80,6,32,0,0
1,52,656,675,46808,443,6,0,0,0
1,1480,656,675,58888,443,6,32,0,0
2,104,656,675,49888,80,6,32,0,0
2,1520,656,675,49283,443,6,0,0,0
1,52,656,675,49251,443,6,0,0,0
8,464,656,675,54642,80,6,0,0,0
2,104,656,675,54264,443,6,0,0,0
1,40,656,675,52694,443,6,0,0,0
2,100,656,675,49823,80,6,32,0,0
1,40,656,675,52829,443,6,0,0,0
1,40,656,675,63660,443,6,0,0,0
1,40,656,675,52849,443,6,0,0,0
1,40,656,675,58923,443,6,32,0,0
1,1480,656,675,60650,443,6,0,0,0
1,52,656,675,50613,443,6,32,0,0
1,52,656,675,57384,443,6,0,0,0
1,40,656,675,52794,443,6,0,0,0
1,1480,656,675,59427,443,6,0,0,0
1,1480,656,675,58994,443,6,0,0,0
1,40,656,675,59334,443,6,0,0,0
18,15734,656,675,59334,443,6,0,0,0
1,52,656,675,52273,443,6,0,0,0
1,449,656,675,57234,443,6,0,0,0
6,312,656,675,50177,443,6,0,0,0
2,452,656,675,50178,443,6,0,0,0
1,228,656,675,50179,443,6,0,0,0
2,104,656,675,50180,443,6,0,0,0
1,1450,656,675,56921,443,6,32,0,0
1,227,656,675,50181,443,6,0,0,0
1,472,656,675,56921,443,6,32,0,0
1,52,656,675,55328,443,6,0,0,0
1,523,656,675,55328,443,6,0,0,0
1,52,656,675,55331,443,6,0,0,0
2,104,656,675,55332,443,6,0,0,0
1,457,656,675,48198,443,6,0,0,0
1,52,656,675,54076,443,6,0,0,0
1,40,656,675,55715,443,6,32,0,0
1,40,656,675,58921,443,6,0,0,0
2,80,656,675,52340,443,6,0,0,0
1,152,656,675,52340,443,6,0,0,0
1,40,656,675,55408,443,6,0,0,0
1,162,656,675,59637,443,6,0,0,0
1,1432,656,675,46148,443,6,0,0,0
4,172,656,675,50652,80,6,0,0,0
1,40,656,675,54658,80,6,0,0,0
1,52,656,675,50016,443,6,32,0,0
1,52,656,675,50078,443,6,32,0,0
1,1500,656,675,51837,443,6,0,0,0
1,40,656,675,38183,443,6,0,0,0
1,94,656,675,62276,53,17,0,0,0
1,131,656,675,50317,53,17,0,0,0
17,13249,656,675,50037,3480,17,32,0,0
12,6828,656,675,50024,3480,17,136,0,0
4,3678,656,675,61453,3480,17,136,0,0
5,1405,656,675,50034,3480,17,32,0,0
1,1378,656,675,64016,443,17,32,0,0
5,946,656,675,64836,3480,17,136,0,0
4,872,656,675,59870,3480,17,0,0,0
1,175,656,675,50032,3480,17,136,0,0
7,4266,656,675,50039,3480,17,0,0,0
3,476,656,675,50018,3479,17,136,0,0
1,116,656,675,50026,3480,17,136,0,0
15,13131,656,675,50043,3481,17,136,0,0
2,647,656,675,50009,3479,17,32,0,0
1,159,656,675,50015,3479,17,184,0,0
1,1143,656,675,50023,3480,17,32,0,0
19,14769,656,675,50027,3480,17,136,0,0
1,144,656,675,50049,3481,17,136,0,0
1,121,656,675,50004,3479,17,32,0,0
1,144,656,675,50046,3481,17,136,0,0
1,1255,656,675,50057,3480,17,0,0,0
2,276,656,675,50016,3479,17,0,0,0
5,4590,656,675,50023,3480,17,0,0,0
6,6039,656,675,50032,3478,17,0,0,0
2,320,656,675,50011,3479,17,0,0,0
1,105,656,675,52090,53,17,0,0,0
1,60,656,675,52259,443,6,32,0,0
1,145,656,675,46660,443,6,0,0,0
1,1460,656,675,50650,443,6,0,0,0
1,1384,656,675,54960,443,6,0,0,0
1,64,656,675,59927,443,6,0,0,0
1,91,656,675,50466,443,6,32,0,0
1,52,656,675,57380,443,6,0,0,0
1,40,656,675,50100,443,6,0,0,0
17,884,656,675,64063,80,6,0,0,0
1,198,656,675,56902,443,6,0,0,0
1,52,656,675,49572,443,6,32,0,0
1,40,656,675,51815,443,6,0,0,0
1,40,656,675,20748,443,6,0,0,0
1,1470,656,675,52267,443,6,0,0,0
1,1500,656,675,56431,443,6,32,0,0
1,40,656,675,52409,443,6,0,0,0
1,52,656,675,62591,443,6,0,0,0
1,511,656,675,49947,443,6,0,0,0
1,52,656,675,41988,443,6,32,0,0
1,76,656,675,63749,443,6,136,0,0
1,1470,656,675,53510,443,6,0,0,0
1,52,656,675,57150,443,6,0,0,0
5,244,656,675,61187,443,6,0,0,0
3,120,656,675,64635,443,6,0,0,0
1,52,656,675,49921,80,6,32,0,0
1,52,656,675,49801,443,6,32,0,0
1,40,656,675,35868,80,6,136,0,0
1,40,656,675,57228,443,6,0,0,0
1,40,656,675,52286,443,6,0,0,0
1,40,656,675,42598,443,6,32,0,0
2,100,656,675,62677,443,6,136,0,0
1,414,656,675,50131,443,6,0,0,0
1,1500,656,675,57923,443,6,0,0,0
1,40,656,675,61304,443,6,0,0,0
1,124,656,675,61001,443,6,0,0,0
1,40,656,675,50666,80,6,0,0,0
1,64,656,675,62590,443,6,0,0,0
1,52,656,675,60240,443,6,0,0,0
1,52,666,675,62210,443,6,0,0,0
1,52,656,675,61227,443,6,0,0,0
1,40,616,675,58733,443,6,0,0,0
1,568,656,675,53043,443,6,0,0,0
1,40,656,675,53060,443,6,0,0,0
1,1480,656,675,61241,443,6,0,0,0
1,40,656,675,53065,443,6,0,0,0
1,40,656,675,50489,443,6,32,0,0
1,198,656,675,53628,443,6,0,0,0
1,291,656,675,59335,443,6,32,0,0
1,52,656,675,53487,443,6,0,0,0
1,769,656,675,50836,443,6,136,0,0
1,651,656,675,55698,443,6,0,0,0
1,52,656,675,52116,443,6,0,0,0
1,52,656,675,61696,80,6,32,0,0
1,60,656,675,64082,443,6,32,0,0
1,40,656,675,50653,80,6,0,0,0
1,40,616,675,44002,443,6,0,0,0
1,729,656,675,50996,443,6,0,0,0
2,104,656,675,51000,443,6,0,0,0
1,52,656,675,41536,443,6,0,0,0
1,52,656,675,37970,443,6,0,0,0
2,116,656,675,51038,443,6,0,0,0
2,116,656,675,51040,443,6,0,0,0
1,52,656,675,51044,443,6,0,0,0
1,52,656,675,51046,443,6,0,0,0
1,52,656,675,35214,443,6,0,0,0
1,52,656,675,60558,443,6,0,0,0
1,64,656,675,42668,443,6,0,0,0
