dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,52,338,338,58222,443,6,0,16,0
1,40,338,338,50864,443,6,0,16,0
1,1492,338,338,408,42586,6,0,16,0
1,103,338,338,58244,443,6,0,24,0
1,1492,338,338,314,42600,6,0,16,0
1,52,338,338,42604,443,6,0,17,0
1,52,338,338,42608,443,6,0,16,0
1,40,338,338,42610,443,6,0,4,0
1,1492,338,338,9,42614,6,0,16,0
1,40,338,338,42616,443,6,0,4,0
1,52,338,338,42620,443,6,0,16,0
1,40,338,338,42622,443,6,0,4,0
1,1492,338,338,206,42626,6,0,16,0
1,52,338,338,55,39692,6,0,16,0
1,52,338,338,47832,443,6,0,16,0
1,52,338,338,35058,443,6,0,16,0
1,327,338,338,74,43986,6,0,24,0
2,104,338,338,38850,443,6,0,16,0
1,52,338,338,55804,443,6,0,16,0
1,52,338,338,46054,443,6,0,16,0
1,91,338,338,36442,443,6,0,24,0
1,178,338,338,58374,443,6,0,24,0
1,52,338,338,34,53774,6,0,16,0
2,237,338,338,38942,443,6,0,24,0
1,52,338,338,34114,443,6,0,16,0
1,52,338,338,22,49002,6,0,16,0
1,1492,338,338,20,42756,6,0,16,0
1,1470,338,338,100,53264,6,0,16,0
1,1492,338,338,213,42760,6,0,16,0
1,1492,338,338,132,42762,6,0,24,0
1,1492,338,338,49,42768,6,0,16,0
1,40,338,338,42770,443,6,0,4,0
1,52,338,338,42774,443,6,0,16,0
1,222,338,338,273,42778,6,0,24,0
1,60,338,338,443,42782,6,0,18,0
1,1492,338,338,176,42784,6,0,16,0
1,52,338,338,46100,443,6,0,16,0
1,52,338,338,42790,443,6,0,16,0
1,1492,338,338,464,49984,6,0,16,0
1,40,338,338,42794,443,6,0,4,0
2,104,338,338,58512,443,6,0,16,0
1,1492,338,338,117,42870,6,0,16,0
1,1492,338,338,275,42874,6,0,16,0
1,52,338,338,42904,443,6,0,16,0
1,1492,338,338,196,42912,6,0,16,0
1,40,338,338,42916,443,6,0,4,0
1,1492,338,338,272,42920,6,0,16,0
1,1492,338,338,35,42922,6,0,16,0
1,188,338,338,6,38058,6,0,24,0
1,40,338,338,42930,443,6,0,4,0
1,52,338,338,42934,443,6,0,16,0
1,52,338,338,42938,443,6,0,16,0
1,1492,338,338,398,42940,6,0,16,0
1,52,338,338,42948,443,6,0,16,0
1,40,338,338,42950,443,6,0,4,0
1,1492,338,338,123,42954,6,0,16,0
1,1492,338,338,492,42956,6,0,16,0
1,40,338,338,42960,443,6,0,4,0
1,91,338,338,36526,443,6,0,24,0
1,52,338,338,54594,443,6,0,17,0
1,52,338,338,54956,443,6,0,16,0
1,1492,338,338,467,42970,6,0,16,0
1,40,338,338,42972,443,6,0,4,0
1,1492,338,338,298,42976,6,0,16,0
1,1492,338,338,33,42980,6,0,16,0
1,40,338,338,42982,443,6,0,4,0
1,40,338,338,42986,443,6,0,4,0
1,178,338,338,42990,443,6,0,24,0
1,40,338,338,42992,443,6,0,4,0
1,1492,338,338,456,42996,6,0,16,0
1,52,338,338,416,52518,6,0,16,0
1,152,338,338,144,51198,6,0,24,0
1,1505,338,338,460,45090,6,0,24,0
1,1222,338,338,22,49002,6,0,24,0
1,52,338,338,34114,443,6,0,16,0
1,1492,338,338,202,51622,6,0,16,0
1,52,338,338,43064,443,6,0,16,0
1,1492,338,338,217,48498,6,0,16,0
1,168,338,338,25,34499,17,0,0,0
1,267,338,338,53108,443,6,0,24,0
1,91,338,338,49002,443,6,0,24,0
1,1258,338,338,425,38942,6,0,24,0
1,1492,338,338,446,43076,6,0,16,0
1,1492,338,338,274,43082,6,0,16,0
1,40,338,338,43084,443,6,0,4,0
1,1492,338,338,164,43088,6,0,16,0
1,52,338,338,43094,443,6,0,16,0
1,1492,338,338,152,43096,6,0,16,0
1,125,338,338,121,38182,6,0,24,0
1,40,338,338,43106,443,6,0,4,0
1,52,338,338,43110,443,6,0,16,0
1,52,338,338,43114,443,6,0,16,0
1,40,338,338,43116,443,6,0,4,0
1,1492,338,338,475,43120,6,0,16,0
1,40,338,338,43122,443,6,0,4,0
1,1492,338,338,349,43126,6,0,16,0
1,1492,338,338,407,43128,6,0,16,0
1,1492,338,338,365,43132,6,0,16,0
1,52,338,338,43136,443,6,0,16,0
1,1492,338,338,374,43138,6,0,16,0
1,87,338,338,38058,443,6,0,24,0
1,1492,338,338,141,43144,6,0,16,0
1,52,338,338,43148,443,6,0,16,0
1,40,338,338,43150,443,6,0,4,0
1,1492,338,338,418,43154,6,0,16,0
1,40,338,338,43158,443,6,0,4,0
1,52,338,338,43162,443,6,0,16,0
1,1492,338,338,406,43164,6,0,16,0
1,40,338,338,43168,443,6,0,4,0
1,116,338,338,337,43310,6,0,24,0
1,1492,338,338,200,43176,6,0,16,0
1,514,338,338,43180,443,6,0,24,0
1,40,338,338,43182,443,6,0,4,0
1,1492,338,338,394,43186,6,0,16,0
1,52,338,338,43190,443,6,0,16,0
1,1492,338,338,421,43192,6,0,16,0
1,1492,338,338,65,43196,6,0,16,0
1,1492,338,338,206,43198,6,0,16,0
1,40,338,338,43202,443,6,0,4,0
1,52,338,338,43208,443,6,0,16,0
1,1492,338,338,38,48404,6,0,16,0
1,1492,338,338,209,43210,6,0,16,0
1,539,338,338,38642,443,6,0,24,0
1,1470,338,338,245,36442,6,0,16,0
1,1492,338,338,472,34114,6,0,16,0
1,1450,338,338,477,38438,6,24,24,0
1,1492,338,338,75,44002,6,0,16,0
1,52,338,338,35032,443,6,0,16,0
1,283,338,338,38942,443,6,0,24,0
1,2948,338,338,49168,443,6,0,16,0
1,83,338,338,22,49002,6,0,24,0
1,127,338,338,425,38942,6,0,24,0
1,40,338,338,43278,443,6,0,4,0
1,178,338,338,43282,443,6,0,24,0
1,1492,338,338,363,43284,6,0,16,0
1,52,338,338,43288,443,6,0,16,0
1,103,338,338,257,43292,6,0,24,0
1,40,338,338,43294,443,6,0,4,0
1,1492,338,338,397,43298,6,0,16,0
1,1492,338,338,133,43300,6,0,16,0
1,83,338,338,43304,443,6,0,24,0
1,1492,338,338,64,43308,6,0,16,0
1,1492,338,338,162,43312,6,0,16,0
1,1492,338,338,424,43316,6,0,16,0
1,1492,338,338,306,43318,6,0,16,0
1,60,338,338,43324,443,6,0,2,0
1,52,338,338,44022,443,6,0,16,0
1,40,338,338,43328,443,6,0,4,0
2,100,338,338,43334,443,6,0,6,0
1,40,338,338,43338,443,6,0,4,0
1,64,338,338,22,54614,6,0,24,0
1,40,338,338,43352,443,6,0,4,0
1,52,338,338,43356,443,6,0,16,0
1,1492,338,338,417,43358,6,0,16,0
1,83,338,338,43362,443,6,0,24,0
1,178,338,338,43366,443,6,0,24,0
1,1492,338,338,81,43368,6,0,16,0
1,1492,338,338,502,43372,6,0,16,0
1,52,338,338,43376,443,6,0,16,0
1,1492,338,338,434,43378,6,0,24,0
1,1492,338,338,211,43390,6,0,16,0
1,40,338,338,43394,443,6,0,4,0
1,1492,338,338,77,43398,6,0,16,0
1,52,338,338,43402,443,6,0,16,0
1,1492,338,338,4,43404,6,0,16,0
1,1492,338,338,434,43408,6,0,16,0
1,1492,338,338,460,43410,6,0,16,0
1,52,338,338,43414,443,6,0,16,0
1,52,338,338,43418,443,6,0,16,0
1,1492,338,338,360,48618,6,0,16,0
1,91,338,338,71,59154,6,0,24,0
1,87,338,338,47,53162,6,0,24,0
1,228,338,338,36908,443,6,0,24,0
1,569,338,338,51306,443,6,0,24,0
1,146,338,338,332,57937,17,0,0,0
1,1492,338,338,354,50012,6,0,16,0
2,104,338,338,33132,443,6,0,16,0
1,52,338,338,38278,80,6,0,16,0
1,52,338,338,43500,443,6,0,16,0
1,40,338,338,43502,443,6,0,4,0
1,40,338,338,43506,443,6,0,4,0
1,1492,338,338,437,43510,6,0,16,0
1,1492,338,338,403,43512,6,0,16,0
1,40,338,338,43516,443,6,0,4,0
1,91,338,338,38182,443,6,0,24,0
1,40,338,338,43522,443,6,0,4,0
1,52,338,338,18,35728,6,0,16,0
1,52,338,338,49002,443,6,0,16,0
2,175,338,338,22,49002,6,0,24,0
1,1492,338,338,466,43568,6,0,16,0
1,1492,338,338,395,57708,6,0,16,0
1,52,338,338,107,43592,6,0,16,0
1,52,338,338,51766,443,6,0,16,0
1,40,338,338,43598,443,6,0,4,0
2,104,338,338,35274,443,6,0,16,0
1,1044,338,338,18,47868,6,0,24,0
8,11936,338,338,195,35274,6,0,16,0
1,1492,338,338,272,43638,6,0,16,0
1,1470,338,338,435,50420,6,0,16,0
1,1492,338,338,404,43648,6,0,16,0
1,52,338,338,36110,443,6,0,16,0
1,52,338,338,60680,80,6,0,16,0
1,1492,338,338,426,43656,6,0,16,0
1,1492,338,338,76,43662,6,0,16,0
1,1492,338,338,408,43666,6,0,16,0
1,1492,338,338,459,43668,6,0,16,0
2,104,338,338,50420,443,6,0,16,0
1,52,338,338,128,41924,6,0,16,0
1,40,338,338,43678,443,6,0,4,0
1,52,338,338,52520,80,6,0,16,0
1,1492,338,338,50,43684,6,0,16,0
1,1492,338,338,69,43688,6,0,16,0
1,40,338,338,43690,443,6,0,4,0
1,1492,338,338,123,43694,6,0,16,0
1,1492,338,338,215,43698,6,0,16,0
1,40,338,338,43700,443,6,0,4,0
1,52,338,338,43704,443,6,0,16,0
1,40,338,338,43706,443,6,0,4,0
1,1492,338,338,335,43710,6,0,16,0
1,52,338,338,443,43712,6,0,20,0
1,40,338,338,43716,443,6,0,4,0
1,52,338,338,43720,443,6,0,16,0
1,103,338,338,371,43724,6,0,24,0
1,1492,338,338,417,43726,6,0,16,0
1,1492,338,338,29,43734,6,0,16,0
1,569,338,338,43738,443,6,0,24,0
1,1492,338,338,296,43740,6,0,16,0
1,40,338,338,43742,443,6,0,4,0
1,52,338,338,43746,443,6,0,16,0
1,40,338,338,43748,443,6,0,4,0
1,40,338,338,43752,443,6,0,4,0
1,52,338,338,43756,443,6,0,16,0
1,40,338,338,43758,443,6,0,4,0
1,40,338,338,43762,443,6,0,4,0
1,1492,338,338,168,43766,6,0,16,0
1,1492,338,338,422,43768,6,0,16,0
1,1492,338,338,61,48970,6,0,16,0
1,40,338,338,41666,443,6,0,16,0
1,1492,338,338,201,39938,6,0,16,0
1,40,338,338,42428,443,6,0,4,0
1,1492,338,338,472,34114,6,0,16,0
1,52,338,338,509,49382,6,0,16,0
1,423,338,338,404,55036,6,0,24,0
1,345,338,338,348,50364,6,0,24,0
1,1492,338,338,291,43826,6,0,16,0
2,1171,338,338,22,49002,6,0,24,0
1,904,338,338,233,43840,6,0,24,0
1,40,338,338,43848,443,6,0,4,0
1,1492,338,338,476,43856,6,0,16,0
1,40,338,338,43858,443,6,0,4,0
1,1492,338,338,31,43862,6,0,16,0
1,1492,338,338,104,43866,6,0,16,0
1,40,338,338,43868,443,6,0,4,0
1,40,338,338,44274,443,6,0,16,0
1,40,338,338,43876,443,6,0,4,0
1,52,338,338,43880,443,6,0,17,0
1,1492,338,338,28,43882,6,0,16,0
1,40,338,338,43886,443,6,0,4,0
1,52,338,338,43890,443,6,0,16,0
1,1492,338,338,396,43892,6,0,24,0
1,40,338,338,43896,443,6,0,4,0
1,52,338,338,43900,443,6,0,16,0
1,1662,338,338,300,43904,6,0,24,0
1,40,338,338,43906,443,6,0,4,0
1,160,338,338,489,45444,6,0,24,0
1,1492,338,338,464,43912,6,0,16,0
1,40,338,338,43914,443,6,0,4,0
1,904,338,338,67,43918,6,0,24,0
1,1492,338,338,300,43922,6,0,16,0
1,1492,338,338,3,43924,6,0,16,0
1,52,338,338,43928,443,6,0,16,0
1,40,338,338,43930,443,6,0,4,0
1,1492,338,338,469,43934,6,0,16,0
1,40,338,338,43936,443,6,0,4,0
1,1470,338,338,435,50420,6,0,16,0
1,91,338,338,50420,443,6,0,24,0
1,1492,338,338,455,43940,6,0,16,0
1,52,338,338,43944,443,6,0,16,0
1,52,338,338,43948,443,6,0,16,0
1,1492,338,338,38,43950,6,0,16,0
1,40,338,338,43954,443,6,0,4,0
1,52,338,338,43958,443,6,0,16,0
1,1492,338,338,178,43960,6,0,16,0
1,52,338,338,43964,443,6,0,16,0
1,1492,338,338,459,43966,6,0,16,0
1,52,338,338,55288,443,6,0,16,0
1,52,338,338,37586,443,6,0,16,0
1,52,338,338,55676,443,6,0,16,0
1,1470,338,338,134,59506,6,0,16,0
1,1492,338,338,129,36824,6,0,16,0
8,10976,338,338,216,55282,6,0,16,0
5,260,338,338,55282,443,6,0,16,0
1,1492,338,338,90,44054,6,0,16,0
1,52,338,338,44062,443,6,0,17,0
1,1492,338,338,13,49262,6,0,16,0
1,40,338,338,44068,443,6,0,4,0
1,52,338,338,52816,443,6,0,16,0
1,446,338,338,24,45502,6,0,24,0
1,52,338,338,39938,443,6,0,16,0
1,52,338,338,49284,443,6,0,16,0
1,219,338,338,245,36442,6,0,24,0
1,52,338,338,49002,443,6,0,16,0
1,1470,338,338,425,38942,6,0,16,0
1,119,338,338,463,56666,6,0,24,0
1,1492,338,338,225,44122,6,0,16,0
1,83,338,338,22,49002,6,0,24,0
1,52,338,338,224,44130,6,0,16,0
1,1492,338,338,444,44132,6,0,16,0
1,52,338,338,44136,443,6,0,16,0
1,40,338,338,44140,443,6,0,4,0
1,52,338,338,44144,443,6,0,16,0
1,40,338,338,44146,443,6,0,4,0
1,1492,338,338,431,44150,6,0,16,0
1,40,338,338,44152,443,6,0,4,0
1,1492,338,338,181,44158,6,0,16,0
1,52,338,338,44162,443,6,0,16,0
1,52,338,338,44166,443,6,0,16,0
1,1492,338,338,267,44168,6,0,24,0
1,1492,338,338,454,44172,6,0,16,0
1,52,338,338,44176,443,6,0,16,0
1,40,338,338,44178,443,6,0,4,0
1,1492,338,338,357,44182,6,0,16,0
1,40,338,338,44188,443,6,0,4,0
1,1492,338,338,314,44192,6,0,16,0
1,52,338,338,44194,443,6,0,16,0
1,1492,338,338,158,44198,6,0,16,0
1,1492,338,338,72,44200,6,0,16,0
1,40,338,338,44204,443,6,0,4,0
1,1662,338,338,460,44208,6,0,24,0
1,40,338,338,44210,443,6,0,4,0
1,52,338,338,44216,443,6,0,16,0
1,1662,338,338,112,44218,6,0,24,0
1,40,338,338,44220,443,6,0,4,0
2,220,338,338,257,45744,6,0,24,0
1,40,338,338,44226,443,6,0,4,0
1,1492,338,338,363,44230,6,0,16,0
1,40,338,338,44232,443,6,0,4,0
1,1492,338,338,25,44236,6,0,16,0
1,1492,338,338,265,44240,6,0,16,0
1,40,338,338,44242,443,6,0,4,0
1,1492,338,338,387,44246,6,0,16,0
1,514,338,338,44250,443,6,0,24,0
1,52,338,338,45744,443,6,0,16,0
1,1492,338,338,244,49456,6,0,16,0
1,60,338,338,51090,443,6,0,2,0
1,62,338,338,60859,53,17,0,0,0
1,91,338,338,238,36680,6,0,24,0
1,929,338,338,100,53264,6,0,24,0
1,52,338,338,34114,443,6,0,16,0
1,1492,338,338,190,55482,6,0,16,0
1,52,338,338,34572,443,6,0,16,0
1,1492,338,338,467,50066,6,0,16,0
1,594,338,338,131,53108,6,0,24,0
1,40,338,338,50072,443,6,0,4,0
1,1492,338,338,62,50076,6,0,16,0
1,40,338,338,50078,443,6,0,4,0
1,52,338,338,50082,443,6,0,16,0
1,1492,338,338,110,50086,6,0,16,0
1,1492,338,338,306,50088,6,0,16,0
1,904,338,338,74,50090,6,0,24,0
1,1492,338,338,380,50100,6,0,16,0
2,143,338,338,45090,443,6,0,24,0
1,1492,338,338,341,50110,6,0,16,0
1,52,338,338,433,50114,6,0,16,0
1,1492,338,338,498,50116,6,0,16,0
1,52,338,338,50120,443,6,0,16,0
1,1492,338,338,199,50122,6,0,16,0
1,52,338,338,133,39720,6,0,16,0
1,80,65535,338,0,1281,1,192,0,0
1,52,338,338,57230,443,6,0,17,0
1,52,338,338,10,38850,6,0,16,0
1,1492,338,338,373,50130,6,0,16,0
1,1492,338,338,304,50144,6,0,16,0
1,290,338,338,452,56423,17,0,0,0
1,1492,338,338,438,50150,6,0,16,0
1,1492,338,338,331,50154,6,0,16,0
1,52,338,338,443,50156,6,0,20,0
1,40,338,338,50160,443,6,0,4,0
1,52,338,338,50164,443,6,0,16,0
1,40,338,338,50166,443,6,0,4,0
1,1492,338,338,202,50170,6,0,16,0
1,1492,338,338,448,50174,6,0,16,0
1,52,338,338,50176,443,6,0,16,0
1,1492,338,338,310,50180,6,0,16,0
1,40,338,338,50182,443,6,0,4,0
1,52,338,338,50186,443,6,0,16,0
1,103,338,338,362,50190,6,0,24,0
1,1492,338,338,69,50192,6,0,16,0
1,40,338,338,50196,443,6,0,4,0
1,1492,338,338,275,50200,6,0,16,0
1,52,338,338,50204,443,6,0,16,0
1,1492,338,338,4,50208,6,0,16,0
1,1492,338,338,449,50210,6,0,16,0
1,1492,338,338,268,50218,6,0,16,0
1,52,338,338,49652,443,6,0,16,0
1,103,338,338,147,55680,6,0,24,0
1,1470,338,338,245,36442,6,0,24,0
1,52,338,338,489,57124,6,0,16,0
1,52,338,338,34114,443,6,0,16,0
1,132,338,338,53076,443,6,0,24,0
1,52,338,338,263,48536,6,0,16,0
1,117,338,338,22,49002,6,0,24,0
1,52,338,338,205,36716,6,0,16,0
1,52,338,338,53264,443,6,0,16,0
1,52,338,338,50264,443,6,0,16,0
1,1492,338,338,234,50266,6,0,24,0
1,1492,338,338,285,50270,6,0,16,0
1,52,338,338,49002,443,6,0,16,0
1,1492,338,338,290,50276,6,0,16,0
1,1492,338,338,180,50280,6,0,16,0
1,40,338,338,50282,443,6,0,4,0
1,52,338,338,50286,443,6,0,16,0
1,1492,338,338,415,50290,6,0,16,0
1,52,338,338,50294,443,6,0,16,0
1,103,338,338,147,50298,6,0,24,0
1,1492,338,338,504,50300,6,0,16,0
1,52,338,338,50304,443,6,0,16,0
1,40,338,338,50306,443,6,0,4,0
1,1492,338,338,71,50310,6,0,16,0
1,569,338,338,50314,443,6,0,24,0
1,1492,338,338,211,50316,6,0,16,0
1,52,338,338,48536,443,6,0,16,0
1,1492,338,338,91,50322,6,0,16,0
1,40,338,338,50324,443,6,0,4,0
2,2984,338,338,194,50328,6,0,16,0
1,1492,338,338,246,50334,6,0,16,0
1,40,338,338,50338,443,6,0,4,0
1,514,338,338,50342,443,6,0,24,0
1,40,338,338,50344,443,6,0,4,0
1,52,338,338,50348,443,6,0,16,0
1,1492,338,338,103,50350,6,0,24,0
1,1492,338,338,175,50364,6,0,16,0
1,178,338,338,50368,443,6,0,24,0
1,40,338,338,50370,443,6,0,4,0
1,1492,338,338,502,50374,6,0,16,0
1,60,338,338,443,50378,6,0,18,0
1,40,338,338,50380,443,6,0,4,0
1,1492,338,338,439,50384,6,0,16,0
1,52,338,338,50388,443,6,0,16,0
1,1492,338,338,267,50390,6,0,16,0
1,1492,338,338,163,50404,6,0,16,0
1,1492,338,338,294,50406,6,0,16,0
1,40,338,338,50408,443,6,0,4,0
1,165,338,338,38182,443,6,0,24,0
1,52,338,338,39938,443,6,0,16,0
1,52,338,338,34114,443,6,0,16,0
1,249,338,338,49002,443,6,0,24,0
1,1492,338,338,472,34114,6,0,16,0
1,500,338,338,22,49002,6,0,24,0
1,40,338,338,50450,443,6,0,4,0
1,52,338,338,50454,443,6,0,16,0
1,1492,338,338,486,50456,6,0,16,0
1,40,338,338,50460,443,6,0,4,0
1,1492,338,338,21,50464,6,0,16,0
1,40,338,338,50466,443,6,0,4,0
1,40,338,338,50470,443,6,0,4,0
1,52,338,338,50474,443,6,0,16,0
1,40,338,338,50476,443,6,0,4,0
1,52,338,338,50482,443,6,0,16,0
1,52,338,338,50486,443,6,0,16,0
1,1492,338,338,43,50488,6,0,16,0
2,252,338,338,189,41214,6,0,24,0
1,514,338,338,50496,443,6,0,24,0
1,1492,338,338,175,50498,6,0,16,0
1,1492,338,338,255,50502,6,0,16,0
1,40,338,338,50504,443,6,0,4,0
1,40,338,338,50508,443,6,0,4,0
1,40,338,338,50544,443,6,0,4,0
1,52,338,338,60718,443,6,0,16,0
1,83,338,338,60726,443,6,0,24,0
1,1492,338,338,435,50580,6,0,16,0
1,52,338,338,50580,443,6,0,16,0
2,104,338,338,49934,443,6,0,16,0
1,52,338,338,60752,443,6,0,16,0
5,10340,338,338,204,49934,6,0,16,0
1,40,338,338,50604,443,6,0,4,0
1,1492,338,338,477,50614,6,0,16,0
1,1470,338,338,431,34040,6,0,16,0
1,1470,338,338,448,35076,6,0,16,0
1,52,338,338,50626,443,6,0,16,0
1,52,338,338,50632,443,6,0,16,0
1,1492,338,338,28,50636,6,0,16,0
1,1492,338,338,266,50638,6,0,16,0
1,1470,338,338,289,41918,6,0,16,0
4,208,338,338,41918,443,6,0,16,0
1,52,338,338,330,36682,6,0,16,0
1,52,338,338,367,50680,6,0,16,0
1,1492,338,338,417,49978,6,0,16,0
1,52,338,338,50688,443,6,0,16,0
2,2984,338,338,181,50700,6,0,16,0
1,52,338,338,56160,443,6,0,16,0
5,7460,338,338,37,56160,6,0,16,0
1,83,338,338,49978,443,6,0,24,0
1,322,338,338,86,38827,17,0,0,0
1,60,338,338,443,57752,6,0,18,0
1,1492,338,338,3,50756,6,0,16,0
1,431,338,338,56730,80,6,0,24,0
1,1283,338,338,291,56654,6,0,24,0
1,40,338,338,50778,443,6,0,4,0
1,52,338,338,46696,443,6,0,16,0
4,4707,338,338,354,46696,6,0,24,0
1,40,338,338,50782,443,6,0,4,0
1,904,338,338,119,50784,6,0,24,0
1,948,338,338,233,53768,6,0,24,0
1,1492,338,338,447,50796,6,0,16,0
1,60,338,338,43776,443,6,0,2,0
1,239,338,338,43780,443,6,0,24,0
1,1492,338,338,450,50234,6,0,16,0
1,52,338,338,43986,443,6,0,16,0
1,52,338,338,59154,443,6,0,16,0
1,52,338,338,50818,443,6,0,16,0
6,8952,338,338,36,50818,6,0,16,0
1,202,338,338,38804,443,6,0,24,0
1,64,338,338,24,49618,6,0,24,0
1,98,338,338,44672,443,6,0,24,0
1,52,338,338,443,42908,6,0,17,0
2,2940,338,338,376,58558,6,0,16,0
1,52,338,338,51878,443,6,0,16,0
2,2940,338,338,239,60122,6,0,24,0
2,104,338,338,60122,443,6,0,16,0
1,1470,338,338,416,58536,6,0,16,0
1,1470,338,338,472,49062,6,0,16,0
3,156,338,338,45226,443,6,0,16,0
1,1448,338,338,104,59570,6,0,16,0
1,310,338,338,162,53978,6,0,24,0
1,52,338,338,59570,443,6,0,17,0
5,7240,338,338,41,45226,6,0,16,0
1,1448,338,338,210,45228,6,0,16,0
1,125,338,338,354,46696,6,0,24,0
1,1105,338,338,376,58558,6,0,24,0
1,52,338,338,45220,443,6,0,16,0
1,1470,338,338,278,34684,6,0,16,0
1,52,338,338,34528,443,6,0,16,0
3,673,338,338,60938,443,6,0,24,0
5,7240,338,338,201,60938,6,0,16,0
11,2128,338,338,58558,443,6,0,24,0
1,52,338,338,41416,443,6,0,16,0
4,5792,338,338,214,41416,6,0,16,0
3,156,338,338,41418,443,6,0,16,0
2,2896,338,338,496,41418,6,0,16,0
5,7350,338,338,416,58536,6,0,16,0
1,1448,338,338,494,60826,6,0,16,0
2,1522,338,338,376,58558,6,0,16,0
2,104,338,338,60828,443,6,0,16,0
1,1470,338,338,264,53624,6,0,16,0
1,1492,338,338,44,35816,6,0,16,0
1,52,338,338,38330,443,6,0,16,0
2,104,338,338,35348,443,6,0,16,0
6,7682,338,338,453,35348,6,0,24,0
1,1492,338,338,380,35852,6,0,16,0
1,1309,338,338,336,39978,6,0,24,0
1,52,338,338,39978,443,6,0,16,0
1,52,338,338,44946,443,6,0,16,0
2,2940,338,338,186,58472,6,0,16,0
1,1470,338,338,307,44946,6,0,16,0
1,83,338,338,366,49220,6,0,24,0
1,91,338,338,55066,443,6,0,24,0
1,1448,338,338,91,36258,6,0,16,0
1,150,338,338,376,58558,6,0,24,0
2,2896,338,338,264,36260,6,0,16,0
1,52,338,338,60826,443,6,0,16,0
16,23168,338,338,69,60828,6,0,16,0
1,1448,338,338,86,60960,6,0,16,0
1,52,338,338,58558,443,6,0,16,0
1,1402,338,338,60960,443,6,0,24,0
1,207,338,338,29,49004,17,0,0,0
1,128,338,338,416,58536,6,0,24,0
2,2896,338,338,396,36262,6,0,16,0
1,1448,338,338,356,60962,6,0,16,0
1,91,338,338,53624,443,6,0,24,0
1,64,338,338,119,40582,6,0,16,0
2,2984,338,338,138,53576,6,0,16,0
1,1470,338,338,465,59614,6,0,16,0
1,60,338,338,443,34716,6,0,18,0
1,1470,338,338,56,34716,6,0,16,0
1,52,338,338,41994,443,6,0,16,0
1,230,338,338,60894,443,6,0,24,0
1,52,338,338,48140,443,6,0,16,0
1,52,338,338,35852,443,6,0,16,0
1,247,338,338,50782,443,6,0,24,0
1,52,338,338,366,49220,6,0,17,0
1,52,338,338,33352,80,6,0,16,0
1,103,338,338,50500,443,6,0,24,0
1,52,338,338,58676,443,6,0,16,0
1,52,338,338,56704,443,6,0,16,0
7,10444,338,338,14,37120,6,0,16,0
1,1470,338,338,149,37956,6,0,16,0
5,7350,338,338,36,37946,6,0,24,0
1,52,338,338,9,57152,6,0,16,0
1,632,338,338,169,57048,6,0,24,0
1,52,338,338,443,43124,6,0,17,0
1,52,338,338,57216,80,6,0,16,0
4,5488,338,338,466,43120,6,0,16,0
1,60,338,338,443,51216,6,0,18,0
1,83,338,338,43144,443,6,0,24,0
3,4116,338,338,444,43132,6,0,16,0
4,208,338,338,43132,443,6,0,16,0
2,608,338,338,60802,443,6,0,24,0
2,2442,338,338,341,60804,6,0,24,0
1,52,338,338,90,54294,6,0,16,0
3,140,338,338,60794,443,6,0,16,0
1,1440,338,338,352,60726,6,0,16,0
1,52,338,338,60726,443,6,0,16,0
1,62,338,338,49785,53,17,0,0,0
2,92,338,338,60798,443,6,0,16,0
3,666,338,338,43120,443,6,0,24,0
2,2984,338,338,299,60800,6,0,16,0
2,2984,338,338,283,60796,6,0,24,0
1,52,338,338,54324,443,6,0,16,0
1,1492,338,338,141,50930,6,0,16,0
1,413,338,338,50930,443,6,0,24,0
1,52,338,338,35800,443,6,0,16,0
2,104,338,338,36476,443,6,0,16,0
6,8952,338,338,59,36476,6,0,16,0
1,1492,338,338,430,36490,6,0,16,0
1,68,65535,338,0,1281,1,192,0,0
1,40,338,338,32914,443,6,0,4,0
1,1470,338,338,79,41332,6,0,16,0
1,52,338,338,162,35988,6,0,16,0
2,104,338,338,35988,443,6,0,16,0
1,1470,338,338,409,50438,6,0,24,0
1,83,338,338,8,48730,6,0,24,0
1,195,338,338,54662,443,6,0,24,0
1,52,338,338,38490,443,6,0,16,0
1,1431,338,338,47,40432,6,0,24,0
1,1492,338,338,188,39002,6,0,16,0
2,80,338,338,39006,443,6,0,16,0
1,40,338,338,57578,443,6,0,16,0
1,63,338,338,43958,53,17,0,0,0
1,40,338,338,60800,443,6,0,4,0
1,60,338,338,54542,443,6,0,2,0
1,1372,338,338,510,33498,6,0,16,0
3,4476,338,338,471,39006,6,0,16,0
1,1470,338,338,129,40816,6,0,16,0
1,1470,338,338,337,47844,6,0,16,0
1,1470,338,338,502,40730,6,0,16,0
1,1470,338,338,357,41466,6,0,16,0
1,52,338,338,57434,443,6,0,16,0
1,1492,338,338,364,53306,6,0,16,0
1,52,338,338,54662,443,6,0,16,0
1,52,338,338,43962,443,6,0,16,0
1,52,338,338,53084,443,6,0,16,0
1,569,338,338,51072,443,6,0,24,0
3,156,338,338,51084,443,6,0,16,0
4,5968,338,338,194,51084,6,0,16,0
1,1470,338,338,412,53028,6,0,16,0
3,673,338,338,43060,443,6,0,24,0
4,4493,338,338,464,43060,6,0,24,0
1,753,338,338,476,57096,6,0,24,0
1,52,338,338,32806,443,6,0,16,0
1,52,338,338,443,53084,6,0,17,0
2,2984,338,338,39,58166,6,0,16,0
