#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as,Label
1591621306,78173,269088192,152.148.48.1,3,4476,269054552,269054576,0,0,13.224.106.95,140.30.20.2,152.148.48.2,3854,3854,248,42138,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269054764,269054764,0,0,152.148.48.5,13.224.106.95,152.148.48.2,3854,3854,42138,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,1470,269055852,269055852,0,0,172.217.168.163,140.30.20.2,152.148.48.2,3854,3854,215,44108,6,32,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269056424,269056424,0,0,152.148.48.6,13.224.106.29,152.148.48.2,3854,3854,41388,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,222,269056704,269056704,0,0,13.33.237.12,140.30.20.2,152.148.48.2,3854,3854,33,53690,6,32,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,222,269057116,269057116,0,0,13.224.106.21,140.30.20.2,152.148.48.2,3854,3854,251,60572,6,0,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269057292,269057292,0,0,152.148.48.5,172.217.168.163,152.148.48.2,3854,3854,44108,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,2,2984,269057320,269057332,0,0,13.224.106.113,140.30.20.2,152.148.48.2,3854,3854,341,57922,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269057344,269057344,0,0,152.148.48.6,13.224.106.113,152.148.48.2,3854,3854,57922,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,2932,269057420,269057420,0,0,13.224.106.95,140.30.20.2,152.148.48.2,3854,3854,7,38430,6,32,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269057516,269057516,0,0,152.148.48.6,13.224.106.113,152.148.48.2,3854,3854,57936,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,59,269057536,269057536,0,0,152.148.48.6,80.58.61.250,152.148.48.2,3854,3854,59344,53,17,0,0,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269057488,269057488,0,0,152.148.48.7,13.224.106.95,152.148.48.2,3854,3854,38430,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269058068,269058068,0,0,152.148.48.6,172.217.16.227,152.148.48.2,3854,3854,52168,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,2888,269059492,269059492,0,0,216.58.211.227,140.30.20.2,152.148.48.2,3854,3854,228,46622,6,32,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269059724,269059724,0,0,152.148.48.7,216.58.211.227,152.148.48.2,3854,3854,46622,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,3,1613,269057792,269060224,0,0,172.217.16.227,140.30.20.2,152.148.48.2,3854,3854,318,52168,6,32,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,1492,269070104,269070104,0,0,13.224.116.180,140.30.20.2,152.148.48.2,3854,3854,510,50408,6,32,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,2,104,269070164,269070180,0,0,152.148.48.6,13.224.116.180,152.148.48.2,3854,3854,50410,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,1913,269070240,269070240,0,0,13.32.62.189,140.30.20.2,152.148.48.2,3854,3854,448,38626,6,0,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,1492,269070176,269070176,0,0,13.224.106.15,140.30.20.2,152.148.48.2,3854,3854,339,39908,6,32,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269070576,269070576,0,0,13.33.237.44,140.30.20.2,152.148.48.2,3854,3854,205,41656,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,1340,269070672,269070672,0,0,13.33.237.44,140.30.20.2,152.148.48.2,3854,3854,402,41664,6,0,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,94,269070740,269070740,0,0,64.233.166.157,140.30.20.2,152.148.48.2,3854,3854,339,58646,6,0,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,2511,269070912,269070912,0,0,152.199.21.175,140.30.20.2,152.148.48.2,3854,3854,211,32812,6,0,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269071352,269071352,0,0,152.148.48.7,172.217.16.226,152.148.48.2,3854,3854,43430,443,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,1372,269072068,269072068,0,0,151.101.134.133,140.30.20.2,152.148.48.2,3854,3854,312,39292,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,1492,269072336,269072336,0,0,92.122.45.239,140.30.20.2,152.148.48.2,3854,3854,331,60580,6,0,16,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,851,269072564,269072564,0,0,93.184.220.29,140.30.20.2,152.148.48.2,3854,3854,111,37372,6,0,24,0,0,0,0,0
1591621306,78173,269088192,152.148.48.1,1,52,269073128,269073128,0,0,152.148.48.7,13.32.91.201,152.148.48.2,3854,3854,32832,443,6,0,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,1470,269074412,269074412,0,0,172.217.16.225,140.30.20.2,152.148.48.2,3854,3854,200,50916,6,32,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,378,269075512,269075512,0,0,172.217.16.225,140.30.20.2,152.148.48.2,3854,3854,257,50908,6,32,24,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,204,269077636,269077636,0,0,172.217.168.162,140.30.20.2,152.148.48.2,3854,3854,112,51382,6,32,24,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,125,269086748,269086748,0,0,172.217.16.226,140.30.20.2,152.148.48.2,3854,3854,359,43428,6,32,24,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,52,269089136,269089136,0,0,152.148.48.7,216.58.211.226,152.148.48.2,3854,3854,58034,443,6,0,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,52,269089544,269089544,0,0,152.148.48.7,172.217.16.234,152.148.48.2,3854,3854,53806,443,6,0,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,52,269090276,269090276,0,0,152.148.48.7,216.58.211.225,152.148.48.2,3854,3854,33992,443,6,0,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,52,269094816,269094816,0,0,152.148.48.7,13.33.237.44,152.148.48.2,3854,3854,41664,443,6,0,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,1470,269101180,269101180,0,0,172.217.168.163,140.30.20.2,152.148.48.2,3854,3854,215,44108,6,32,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,52,269114864,269114864,0,0,152.148.48.7,13.33.237.44,152.148.48.2,3854,3854,41664,443,6,0,16,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,557,269116724,269116724,0,0,152.148.48.7,213.19.162.61,152.148.48.2,3854,3854,46640,443,6,0,24,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,52,269117084,269117084,0,0,152.148.48.7,13.224.106.123,152.148.48.2,3854,3854,56728,443,6,0,17,0,0,0,0,0
1591621367,46172,269149160,152.148.48.1,1,52,269119056,269119056,0,0,152.148.48.6,172.217.168.174,152.148.48.2,3854,3854,51316,443,6,0,16,0,0,0,0,0
1591621389,266249,269171380,152.148.48.1,1,92,269141172,269141172,0,0,152.148.48.7,173.194.76.108,152.148.48.2,3854,3854,54210,993,6,0,24,0,0,0,0,0
1591621414,410205,269196524,152.148.48.1,1,52,269157616,269157616,0,0,152.148.48.5,92.122.45.21,152.148.48.2,3854,3854,43466,443,6,0,16,0,0,0,0,0
1591621414,410205,269196524,152.148.48.1,1,52,269158076,269158076,0,0,152.148.48.5,151.101.134.133,152.148.48.2,3854,3854,36110,443,6,0,16,0,0,0,0,0
1591621414,410205,269196524,152.148.48.1,1,1545,269159204,269159204,0,0,172.217.168.170,140.30.20.2,152.148.48.2,3854,3854,433,41886,6,32,24,0,0,0,0,0
1591621414,410205,269196524,152.148.48.1,1,1470,269161088,269161088,0,0,172.217.17.1,140.30.20.2,152.148.48.2,3854,3854,485,42156,6,32,24,0,0,0,0,0
1591621414,410205,269196524,152.148.48.1,1,2888,269161964,269161964,0,0,216.58.201.161,140.30.20.2,152.148.48.2,3854,3854,354,54904,6,32,16,0,0,0,0,0
1591621414,410205,269196524,152.148.48.1,1,52,269162000,269162000,0,0,152.148.48.5,216.58.201.129,152.148.48.2,3854,3854,35520,443,6,0,16,0,0,0,0,0
1591621414,410205,269196524,152.148.48.1,1,52,269162052,269162052,0,0,216.58.211.35,140.30.20.2,152.148.48.2,3854,3854,480,34508,6,32,16,0,0,0,0,0
