dpkts,doctets,srcport,dstport,prot,tos,tcp_flags,Label
0.0,0.0054097917230186,0.6554200275427896,0.0009511939123589,1.0000000000000002,0.0,0.0769230769230769,1
0.0,0.0032458750338111,0.0013115614138632,0.6618013644712674,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0054097917230186,0.0013115614138632,0.6683941222776173,1.0000000000000002,0.0,0.6923076923076923,1
0.032258064516129,0.0346226670273194,0.0,0.0206474678562057,0.0,1.0,0.0,1
0.0,0.0032458750338111,0.0013115614138632,0.6748228811335607,1.0000000000000002,0.0,0.6153846153846154,1
0.0,0.0032458750338111,0.0013115614138632,0.6813172395696667,1.0000000000000002,0.0,0.6153846153846154,1
0.0,0.0054097917230186,0.9827529674076988,0.0069043558121228,1.0000000000000002,0.0,0.0769230769230769,1
0.0,0.0054097917230186,0.9892779854416682,0.0069043558121228,1.0000000000000002,0.0,0.0769230769230769,1
0.0,0.0032458750338111,0.7012918879926552,0.0009511939123589,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0032458750338111,0.5394779985572824,0.0069043558121228,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0032458750338111,0.5460358056265985,0.0069043558121228,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0032458750338111,0.5525608236605679,0.0069043558121228,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0032458750338111,0.0072627713292674,0.5590724219364995,1.0000000000000002,0.0,0.6153846153846154,1
0.0,0.0032458750338111,0.0072627713292674,0.5470348989766465,1.0000000000000002,0.0,0.6153846153846154,1
0.0,0.1184744387341087,0.0072627713292674,0.5536604565730778,1.0000000000000002,0.0,0.9230769230769232,1
0.0,0.0054097917230186,0.5604629811790937,0.0069043558121228,1.0000000000000002,0.0,0.0769230769230769,1
0.0,0.0876386259129023,0.0072627713292674,0.5667147730254526,1.0000000000000002,0.0,0.9230769230769232,1
0.0,0.0054097917230186,0.5735785953177257,0.0069043558121228,1.0000000000000002,0.0,0.0769230769230769,1
0.0,0.0054097917230186,0.0072627713292674,0.5799986880083967,1.0000000000000002,0.0,0.6923076923076923,1
0.0,0.0054097917230186,0.0072627713292674,0.6386775124639201,1.0000000000000002,0.0,0.6923076923076923,1
0.0,0.0032458750338111,0.0072627713292674,0.6450406717397008,1.0000000000000002,0.0,0.6153846153846154,1
0.032258064516129,0.0367865837165269,0.0,0.0206474678562057,0.0,1.0,0.0,1
0.0,0.0054097917230186,0.0072627713292674,0.5997113618472841,1.0000000000000002,0.0,0.6923076923076923,1
0.0,0.0054097917230186,0.6585021968653682,0.0069043558121228,1.0000000000000002,0.0,0.0769230769230769,1
0.0,0.0032458750338111,0.0072627713292674,0.6633429546050904,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0032458750338111,0.671552232933307,0.0069043558121228,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0032458750338111,0.0072627713292674,0.6779716609813696,1.0000000000000002,0.0,0.6538461538461539,1
0.064516129032258,0.0562618339193941,0.0,0.0206474678562057,0.0,1.0,0.0,1
0.0,0.0830403029483364,0.0072627713292674,0.6845644187877197,1.0000000000000002,0.0,0.9230769230769232,1
0.0,0.0032458750338111,0.6088923863859925,0.0069043558121228,1.0000000000000002,0.0,0.6538461538461539,1
0.0,0.0032458750338111,0.6977834612105711,0.0069043558121228,1.0000000000000002,0.0,0.6153846153846154,1
0.0,0.0054097917230186,0.6221063676306643,0.0069043558121228,1.0000000000000002,0.0,0.0769230769230769,1
0.0,0.0032458750338111,0.0072627713292674,0.6769876672789293,1.0000000000000002,0.0,0.6153846153846154,1
0.0,0.088720584257506,0.0072627713292674,0.6349711361847283,1.0000000000000002,0.0,0.9230769230769232,1
0.0,0.0852042196375439,0.0072627713292674,0.6415966937811597,1.0000000000000002,0.0,0.9230769230769232,1
0.0,0.0054097917230186,0.6484031739786215,0.0069043558121228,1.0000000000000002,0.0,0.0769230769230769,1
