dpkts,doctets,srcaddr,dstaddr,input,output,srcport,dstport,prot,tos,tcp_flags,Label
0.0028929604628736743,0.0003883200149827352,0.03598266128465287,1.0,0.0,0.0,0.9137189073706699,0.0,0.0,0.0,0.03482587064676618,1
0.0019286403085824497,0.0003909393742743557,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9136187246004828,0.0,0.0,0.03482587064676618,1
0.0048216007714561235,0.00046428143443972886,0.03598266128465287,1.0,0.0,0.0,0.9137494277430185,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.00035885222295200484,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9136492804106701,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.000464936274262634,0.03598266128465287,1.0,0.0,0.0,0.913779948115367,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.00035885222295200484,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9136798362208574,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.000464936274262634,0.03598266128465287,1.0,0.0,0.0,0.9138257286738898,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.0013188474033309083,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9137256699361384,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0004963685857620798,0.03598266128465287,1.0,0.0,0.0,0.9138867694185869,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.0012874150918314627,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9137867815565129,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0004963685857620798,0.03598266128465287,1.0,0.0,0.0,0.913947810163284,0.0,0.0,0.0,1.0,1
0.0028929604628736743,0.0003326586300358001,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9138478931768875,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0004963685857620798,0.03598266128465287,1.0,0.0,0.0,0.9139783305356325,0.0,0.0,0.0,1.0,1
0.0028929604628736743,0.0012926538104147036,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9138784489870749,0.0,0.0,0.04477611940298508,1
0.0028929604628736743,7.85807787486142e-05,0.03598266128465287,1.0,0.0,0.0,0.9139935907218067,0.0,0.0,0.0,0.9601990049751243,1
0.0009643201542912247,2.619359291620473e-05,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9138937268921685,0.0,0.0,0.004975124378109458,1
0.0048216007714561235,0.0005016073043453207,0.03598266128465287,1.0,0.0,0.0,0.9140393712803296,0.0,0.0,0.0,1.0,1
0.0028929604628736743,0.001300511888289565,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9139395606074495,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0005147041008034231,0.03598266128465287,1.0,0.0,0.0,0.9140851518388524,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.0013424216369554926,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9139853943227304,0.0,0.0,0.04477611940298508,1
0.006750241080038573,0.0009717822971911957,0.03598266128465287,1.0,0.0,0.0,0.9141309323973752,0.0,0.0,0.0,1.0,1
0.0048216007714561235,0.0016993093404387822,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9140312280380114,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0005369686547821971,0.03598266128465287,1.0,0.0,0.0,0.9142072333282466,0.0,0.0,0.0,1.0,1
0.0028929604628736743,0.0012985473688208497,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9141076175634797,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0005356589751363868,0.03598266128465287,1.0,0.0,0.0,0.9142835342591179,0.0,0.0,0.0,1.0,1
0.0028929604628736743,0.0013050957670499008,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.914184007088948,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0005435170530112483,0.03598266128465287,1.0,0.0,0.0,0.9143598351899893,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.00045052979815872143,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9142603966144163,0.0,0.0,0.04477611940298508,1
0.005785920925747348,0.0005723300052190735,0.03598266128465287,1.0,0.0,0.0,0.9143750953761636,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.0027319917411601537,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9142756745195099,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0005854268016771758,0.03598266128465287,1.0,0.0,0.0,0.9145734777964291,0.0,0.0,0.0,1.0,1
0.0028929604628736743,0.0013247409617370544,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9144742872857273,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.000591975199906227,0.03598266128465287,1.0,0.0,0.0,0.9148939417060888,0.0,0.0,0.0,1.0,1
0.0028929604628736743,0.0014098701387147197,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9147951232926941,0.0,0.0,0.04477611940298508,1
0.0028929604628736743,0.00038701033533692497,0.03598266128465287,1.0,0.0,0.0,0.9999389592553029,0.0,0.0,0.0,0.03482587064676618,1
0.0028929604628736743,0.00041516844772184505,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9999388883796253,0.0,0.0,0.03482587064676618,1
0.0048216007714561235,0.0004498749583358163,0.03598266128465287,1.0,0.0,0.0,0.9999694796276515,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.0012874150918314627,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9999694441898127,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.00048130726983526204,0.03598266128465287,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.00035885222295200484,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.9999999999999999,0.0,0.0,0.04477611940298508,1
0.006750241080038573,0.0008840337609219098,0.03598266128465287,1.0,0.0,0.0,0.7500076300930871,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.001572270414795189,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.7497173587557674,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0005016073043453207,0.03598266128465287,1.0,0.0,0.0,0.7500686708377842,0.0,0.0,0.0,1.0,1
0.003857280617164899,0.0013267054812057697,1.0,0.03598266128465287,0.0,0.0,0.0011597741492446207,0.749778470376142,0.0,0.0,0.04477611940298508,1
0.0048216007714561235,0.0005147041008034231,0.03598266128465287,1.0,0.0,0.0,0.7500991912101328,0.0,0.0,0.0,1.0,1
